name,country,subcountry,geonameid
Davis,United States,,5341704
Delano,United States,,5342485
Desert Hot Springs,United States,,5342710
Diamond Bar,United States,,5342992
Dinuba,United States,,5343171
Dixon,United States,,5343303
Downey,United States,,5343858
Duarte,United States,,5344147
Dublin,United States,,5344157
East Rancho Dominguez,United States,,5344817
East Hemet,United States,,5344942
East Los Angeles,United States,,5344994
East Palo Alto,United States,,5345032
El Cajon,United States,,5345529
El Centro,United States,,5345609
El Cerrito,United States,,5345623
El Dorado Hills,United States,,5345679
El Monte,United States,,5345743
El Segundo,United States,,5345860
Elk Grove,United States,,5346111
Encinitas,United States,,5346646
Encino,United States,,5346649
Escondido,United States,,5346827
Fair Oaks,United States,,5347287
Fairfield,United States,,5347335
Fallbrook,United States,,5347578
Florin,United States,,5349613
Folsom,United States,,5349705
Fontana,United States,,5349755
Foothill Farms,United States,,5349803
Foster City,United States,,5350159
Fountain Valley,United States,,5350207
Fremont,United States,,5350734
Fresno,United States,,5350937
Fullerton,United States,,5351247
Galt,United States,,5351428
Garden Grove,United States,,5351515
Gardena,United States,,5351549
Gilroy,United States,,5352214
Glen Avon,United States,,5352350
Glendale,United States,,5352423
Glendora,United States,,5352439
Goleta,United States,,5352963
Granite Bay,United States,,5353530
Greenfield,United States,,5354172
Hacienda Heights,United States,,5354819
Hanford,United States,,5355180
Hawthorne,United States,,5355828
Hayward,United States,,5355933
Hemet,United States,,5356277
Hercules,United States,,5356451
Hermosa Beach,United States,,5356521
Hesperia,United States,,5356576
Highland,United States,,5356868
Hollister,United States,,5357499
Hollywood,United States,,5357527
Huntington Beach,United States,,5358705
Huntington Park,United States,,5358736
Imperial,United States,,5359052
Imperial Beach,United States,,5359054
Indio,United States,,5359446
Inglewood,United States,,5359488
Irvine,United States,,5359777
Isla Vista,United States,,5359864
Koreatown,United States,,5363748
La Cañada Flintridge,United States,,5363859
La Habra,United States,,5363922
La Jolla,United States,,5363943
La Mesa,United States,,5363990
La Mirada,United States,,5364007
La Palma,United States,,5364022
La Presa,United States,,5364059
La Puente,United States,,5364066
La Quinta,United States,,5364079
La Verne,United States,,5364134
Ladera Ranch,United States,,5364199
Lafayette,United States,,5364226
Laguna,United States,,5364271
Laguna Beach,United States,,5364275
Laguna Hills,United States,,5364306
Laguna Niguel,United States,,5364329
Laguna Woods,United States,,5364369
Lake Elsinore,United States,,5364499
Lake Forest,United States,,5364514
Lakeside,United States,,5364782
Lakewood,United States,,5364855
Lamont,United States,,5364916
Lancaster,United States,,5364940
Lathrop,United States,,5365425
Lawndale,United States,,5365603
Lemon Grove,United States,,5365893
Lemoore,United States,,5365918
Lennox,United States,,5365937
Lincoln,United States,,5366375
Linda,United States,,5366531
Live Oak,United States,,5367314
Livermore,United States,,5367440
Lodi,United States,,5367565
Loma Linda,United States,,5367696
Lomita,United States,,5367767
Lompoc,United States,,5367788
Long Beach,United States,,5367929
Los Altos,United States,,5368335
Los Angeles,United States,,5368361
Los Banos,United States,,5368453
Los Gatos,United States,,5368518
Lynwood,United States,,5369367
Madera,United States,,5369568
Manhattan Beach,United States,,5370082
Manteca,United States,,5370164
Marina,United States,,5370493
Martinez,United States,,5370868
Maywood,United States,,5371261
Mead Valley,United States,,5371858
Menifee,United States,,5372205
Menlo Park,United States,,5372223
Merced,United States,,5372253
Millbrae,United States,,5373129
Milpitas,United States,,5373327
Jurupa Valley,United States,,5373492
Mira Mesa,United States,,5373497
Mission District,United States,,5373628
Mission Viejo,United States,,5373763
Modesto,United States,,5373900
Monrovia,United States,,5374175
Montclair,United States,,5374232
Montebello,United States,,5374322
Monterey,United States,,5374361
Monterey Park,United States,,5374406
Moorpark,United States,,5374648
Moraga,United States,,5374671
Moreno Valley,United States,,5374732
Morgan Hill,United States,,5374764
Mountain View,United States,,5375480
Murrieta,United States,,5375911
Napa,United States,,5376095
National City,United States,,5376200
Newark,United States,,5376803
Newport Beach,United States,,5376890
Nipomo,United States,,5377100
Norco,United States,,5377199
North Highlands,United States,,5377640
North Hollywood,United States,,5377654
Northridge,United States,,5377985
Norwalk,United States,,5377995
Novato,United States,,5378044
Oakdale,United States,,5378500
Oakland,United States,,5378538
Oakley,United States,,5378566
Oceanside,United States,,5378771
Oildale,United States,,5378870
Ontario,United States,,5379439
Orange,United States,,5379513
Orangevale,United States,,5379566
Orcutt,United States,,5379609
Orinda,United States,,5379678
Oroville,United States,,5379759
Oxnard,United States,,5380184
Pacific Palisades,United States,,5380378
Pacifica,United States,,5380420
Pacific Grove,United States,,5380437
Palm Desert,United States,,5380626
Palm Springs,United States,,5380668
Palmdale,United States,,5380698
Palo Alto,United States,,5380748
Paradise,United States,,5381002
Paramount,United States,,5381110
Parlier,United States,,5381325
Pasadena,United States,,5381396
Paso Robles,United States,,5381438
Patterson,United States,,5381515
Perris,United States,,5382146
Petaluma,United States,,5382232
Pico Rivera,United States,,5382496
Pinole,United States,,5383187
Pittsburg,United States,,5383465
Placentia,United States,,5383527
Pleasant Hill,United States,,5383720
Pleasanton,United States,,5383777
Pomona,United States,,5384170
Port Hueneme,United States,,5384339
Porterville,United States,,5384471
Poway,United States,,5384690
Prunedale,United States,,5385082
Ramona,United States,,5385793
Rancho Cordova,United States,,5385941
Rancho Cucamonga,United States,,5385955
Rancho Mirage,United States,,5386015
Rancho Palos Verdes,United States,,5386035
Rancho Penasquitos,United States,,5386039
Rancho San Diego,United States,,5386053
Rancho Santa Margarita,United States,,5386082
Redlands,United States,,5386754
Redondo Beach,United States,,5386785
Redwood City,United States,,5386834
Reedley,United States,,5386984
Reseda,United States,,5387152
Rialto,United States,,5387288
Richmond,United States,,5387428
Ridgecrest,United States,,5387494
Rio Linda,United States,,5387687
Ripon,United States,,5387749
Riverbank,United States,,5387844
Riverside,United States,,5387877
Rocklin,United States,,5388319
Rohnert Park,United States,,5388564
Rosamond,United States,,5388735
Rosemead,United States,,5388867
Rosemont,United States,,5388873
Roseville,United States,,5388881
Rowland Heights,United States,,5389126
Rubidoux,United States,,5389213
Sacramento,United States,,5389489
Salinas,United States,,5391295
San Bernardino,United States,,5391710
San Bruno,United States,,5391749
San Carlos,United States,,5391760
San Clemente,United States,,5391791
San Diego,United States,,5391811
San Dimas,United States,,5391891
San Fernando,United States,,5391945
San Francisco,United States,,5391959
San Gabriel,United States,,5392034
San Jacinto,United States,,5392090
San Jose,United States,,5392171
San Juan Capistrano,United States,,5392229
San Leandro,United States,,5392263
San Lorenzo,United States,,5392281
San Luis Obispo,United States,,5392323
San Marcos,United States,,5392368
San Mateo,United States,,5392423
San Pablo,United States,,5392508
San Pedro,United States,,5392528
San Rafael,United States,,5392567
San Ramon,United States,,5392593
Sanger,United States,,5392868
Santa Ana,United States,,5392900
Santa Barbara,United States,,5392952
Santa Clara,United States,,5393015
Santa Clarita,United States,,5393049
Santa Cruz,United States,,5393052
Santa Fe Springs,United States,,5393128
Santa Maria,United States,,5393180
Santa Monica,United States,,5393212
Santa Paula,United States,,5393245
Santa Rosa,United States,,5393287
Santee,United States,,5393429
Saratoga,United States,,5393485
Sawtelle,United States,,5393701
Seal Beach,United States,,5394086
Seaside,United States,,5394136
Selma,United States,,5394329
North Hills,United States,,5394409
Shafter,United States,,5394842
Sherman Oaks,United States,,5395244
Simi Valley,United States,,5396003
Soledad,United States,,5397018
South El Monte,United States,,5397376
South Gate,United States,,5397603
South Lake Tahoe,United States,,5397664
South Pasadena,United States,,5397717
South San Francisco,United States,,5397765
South San Jose Hills,United States,,5397777
South Whittier,United States,,5397841
South Yuba City,United States,,5397851
Spring Valley,United States,,5398277
Stanton,United States,,5398630
Stockton,United States,,5399020
Studio City,United States,,5399438
Suisun,United States,,5399629
Sun City,United States,,5399901
Sunland,United States,,5399976
Sunnyvale,United States,,5400075
Sylmar,United States,,5400784
Temecula,United States,,5401395
Temple City,United States,,5401469
Thousand Oaks,United States,,5402405
Torrance,United States,,5403022
Tracy,United States,,5403191
Truckee,United States,,5403676
Tujunga,United States,,5403767
Tulare,United States,,5403783
Turlock,United States,,5404024
Tustin,United States,,5404119
North Tustin,United States,,5404122
Twentynine Palms,United States,,5404198
Ukiah,United States,,5404476
Union City,United States,,5404555
Universal City,United States,,5404794
Upland,United States,,5404915
Vacaville,United States,,5405228
Valencia,United States,,5405288
Valinda,United States,,5405326
Vallejo,United States,,5405380
Van Nuys,United States,,5405693
Venice,United States,,5405841
Ventura,United States,,5405878
Victorville,United States,,5406222
Vincent,United States,,5406421
Visalia,United States,,5406567
Vista,United States,,5406602
Walnut,United States,,5406976
Walnut Creek,United States,,5406990
Walnut Park,United States,,5407030
Watsonville,United States,,5407529
West Carson,United States,,5407908
West Covina,United States,,5407933
West Hollywood,United States,,5408076
West Puente Valley,United States,,5408191
West Sacramento,United States,,5408211
Westminster,United States,,5408406
Westmont,United States,,5408431
Whittier,United States,,5409059
Wildomar,United States,,5409260
Willowbrook,United States,,5409768
Wilmington,United States,,5409802
Windsor,United States,,5410004
Winnetka,United States,,5410095
Winter Gardens,United States,,5410129
Woodland,United States,,5410430
Woodland Hills,United States,,5410438
Yorba Linda,United States,,5410902
Yuba City,United States,,5411015
Yucaipa,United States,,5411046
Yucca Valley,United States,,5411079
Arvada,United States,,5412199
Aurora,United States,,5412347
Brighton,United States,,5414941
Broomfield,United States,,5415035
Cañon City,United States,,5416005
Castle Rock,United States,,5416329
Castlewood,United States,,5416357
Centennial,United States,,5416541
Cimarron Hills,United States,,5417041
Clifton,United States,,5417258
Colorado Springs,United States,,5417598
Columbine,United States,,5417657
Commerce City,United States,,5417737
Denver,United States,,5419384
Durango,United States,,5420241
Englewood,United States,,5421250
Fountain,United States,,5422191
Golden,United States,,5423294
Grand Junction,United States,,5423573
